,device_brand,5g,internal_memory,ram,days_used,price
829,11,0,16.0,4.0,903,26350
830,11,0,64.0,4.0,617,26102
831,11,0,32.0,4.0,582,26846
832,11,0,16.0,4.0,831,23498
833,11,0,32.0,4.0,696,23126
834,11,0,64.0,4.0,625,28148
835,11,0,16.0,4.0,574,25296
836,11,0,512.0,0.25,774,30070
837,11,0,32.0,4.0,760,22320
838,11,0,16.0,4.0,932,24862
839,11,0,16.0,4.0,814,24552
840,11,0,16.0,4.0,531,25048
841,11,0,64.0,4.0,784,28210
842,11,0,64.0,4.0,720,27404
843,11,0,16.0,4.0,751,19778
844,11,0,16.0,4.0,872,25606
845,11,0,32.0,4.0,565,18848
846,11,0,16.0,4.0,597,25358
847,11,0,64.0,4.0,895,29202
848,11,0,16.0,4.0,1083,24242
849,11,0,32.0,4.0,599,28148
850,11,0,64.0,4.0,858,28768
851,11,0,32.0,4.0,569,26288
852,11,0,32.0,4.0,862,24738
853,11,0,16.0,4.0,572,24242
854,11,0,32.0,4.0,789,24180
855,11,0,16.0,4.0,889,23684
856,11,0,16.0,4.0,740,25730
857,11,0,32.0,4.0,608,26970
858,11,0,32.0,4.0,1090,27094
859,11,0,16.0,4.0,856,18972
860,11,0,32.0,4.0,637,26412
861,11,0,16.0,4.0,1042,24800
862,11,0,16.0,4.0,874,23498
863,11,0,16.0,4.0,959,27218
864,11,0,32.0,4.0,979,24924
865,11,0,32.0,4.0,696,29078
866,11,0,16.0,4.0,632,24986
867,11,0,16.0,4.0,980,20460
868,11,0,512.0,0.25,1056,20212
869,11,0,16.0,4.0,571,26226
870,11,0,16.0,4.0,616,23002
871,11,0,16.0,4.0,976,24366
872,11,0,16.0,4.0,790,26164
873,11,0,16.0,4.0,1024,25110
874,11,0,32.0,4.0,614,27466
875,11,0,16.0,4.0,725,23312
876,11,0,16.0,4.0,639,27900
877,11,0,16.0,4.0,988,26288
878,11,0,16.0,4.0,581,22196
879,11,0,32.0,4.0,1038,26164
880,11,0,16.0,4.0,909,22444
881,11,0,16.0,4.0,782,22754
882,11,0,16.0,4.0,729,24800
883,11,0,16.0,4.0,728,22692
884,11,0,128.0,0.25,905,13702
885,11,0,32.0,0.25,636,9486
886,11,0,32.0,0.25,695,14446
887,11,0,16.0,4.0,816,22010
888,11,0,16.0,4.0,566,19902
889,11,0,512.0,0.25,897,16802
890,11,0,16.0,4.0,1028,23808
891,11,0,16.0,4.0,793,24056
892,11,0,16.0,4.0,1006,26474
893,11,0,16.0,4.0,855,24862
894,11,0,16.0,4.0,909,24304
895,11,0,512.0,0.25,1038,21080
896,11,0,64.0,0.25,729,16740
897,11,0,32.0,0.25,883,15252
898,11,0,64.0,0.25,990,13826
899,11,0,16.0,4.0,689,25978
900,11,0,16.0,4.0,745,25978
901,11,0,16.0,4.0,902,22196
902,11,0,16.0,4.0,956,24800
903,11,0,16.0,4.0,1060,27342
904,11,0,16.0,4.0,608,25730
905,11,0,16.0,4.0,850,26226
906,11,0,128.0,4.0,578,31496
907,11,0,64.0,4.0,586,28334
908,11,0,64.0,4.0,567,27652
909,11,0,64.0,4.0,454,27714
910,11,0,16.0,4.0,819,26536
911,11,0,32.0,4.0,890,26474
912,11,0,64.0,4.0,809,29264
913,11,0,64.0,4.0,756,27962
914,11,0,64.0,4.0,564,29636
915,11,0,32.0,4.0,843,28644
916,11,0,16.0,4.0,789,25110
917,11,0,16.0,4.0,992,28520
918,11,0,32.0,4.0,681,28830
919,11,0,16.0,4.0,546,26908
920,11,0,16.0,4.0,542,28520
921,11,0,16.0,4.0,863,27466
922,11,0,16.0,4.0,889,29326
923,11,0,16.0,4.0,774,29512
924,11,0,32.0,4.0,928,25544
925,11,0,16.0,4.0,696,27776
926,11,0,16.0,4.0,575,25172
927,11,0,16.0,4.0,723,23870
928,11,0,32.0,4.0,745,30752
929,11,0,16.0,4.0,714,26040
930,11,0,64.0,4.0,443,29574
931,11,0,32.0,4.0,930,32612
932,11,0,32.0,4.0,759,29822
933,11,0,16.0,4.0,688,28582
934,11,0,24.0,4.0,691,19530
935,11,0,32.0,4.0,1023,26660
936,11,0,16.0,4.0,802,21576
937,11,0,128.0,0.25,590,25668
938,11,0,16.0,4.0,630,19778
939,11,0,16.0,4.0,549,22692
940,11,0,16.0,4.0,1035,21638
941,11,0,16.0,4.0,573,22630
942,11,0,16.0,4.0,995,25296
943,11,0,32.0,4.0,661,24490
944,11,0,512.0,0.25,932,18724
945,11,0,16.0,4.0,1027,21886
946,11,0,512.0,4.0,573,16616
947,11,0,16.0,4.0,985,22878
948,11,0,16.0,4.0,1059,23250
949,11,0,16.0,4.0,965,23312
950,11,0,512.0,0.25,567,18042
951,11,0,256.0,0.25,836,15252
952,11,0,256.0,0.25,586,14446
953,11,0,256.0,0.25,561,12772
954,11,0,256.0,0.25,796,13888
955,11,0,256.0,0.25,687,14322
956,11,0,16.0,4.0,567,24118
957,11,0,512.0,0.25,637,17360
958,11,0,256.0,0.25,778,19282
959,11,0,256.0,0.25,945,17856
960,11,0,16.0,4.0,779,24986
961,11,0,512.0,0.25,942,19654
962,11,0,256.0,0.25,831,26722
963,11,0,256.0,0.25,635,17670
964,11,0,256.0,0.25,569,17794
965,11,0,256.0,0.25,899,14570
966,11,0,256.0,0.25,818,15004
967,11,0,256.0,0.25,980,16244
968,11,0,256.0,0.25,787,15996
969,11,0,256.0,0.25,857,26846
970,11,0,256.0,0.25,563,27838
971,11,0,256.0,0.25,1034,25916
972,11,0,64.0,4.0,655,28706
973,11,0,64.0,4.0,791,28272
974,11,0,16.0,4.0,671,25606
975,11,0,64.0,4.0,851,27528
976,11,0,16.0,4.0,555,28024
977,11,0,128.0,4.0,820,28086
978,11,0,16.0,4.0,646,26226
979,11,0,32.0,4.0,661,28210
980,11,0,16.0,4.0,1078,26040
981,11,0,16.0,4.0,777,26040
982,11,0,16.0,4.0,1011,25668
983,11,0,16.0,4.0,1028,25420
984,11,0,64.0,4.0,703,30442
985,11,0,32.0,4.0,1040,25048
986,11,0,16.0,4.0,755,26474
987,11,0,16.0,4.0,779,26040
988,11,0,16.0,4.0,1014,25606
989,11,0,32.0,4.0,883,28458
990,11,0,32.0,4.0,725,26908
991,11,0,32.0,4.0,820,26288
992,11,0,32.0,4.0,848,30752
993,11,0,16.0,4.0,939,28830
994,11,0,16.0,4.0,735,26474
995,11,0,16.0,4.0,613,23746
996,11,0,256.0,4.0,354,36084
997,11,0,16.0,4.0,687,25668
998,11,0,32.0,4.0,377,27280
999,11,0,16.0,4.0,493,27218
1000,11,0,32.0,0.25,504,20274
1001,11,0,32.0,4.0,711,26412
1002,11,0,32.0,4.0,645,31992
1003,11,0,64.0,4.0,608,30566
1004,11,0,16.0,4.0,594,28582
1005,11,0,32.0,4.0,792,27342
1006,11,0,32.0,4.0,715,24614
1007,11,0,16.0,4.0,836,30318
1008,11,0,32.0,4.0,770,20088
1009,11,0,32.0,4.0,629,20150
1010,11,0,16.0,4.0,1034,18910
1011,11,0,32.0,4.0,573,24986
1012,11,0,32.0,4.0,962,24056
1013,11,0,32.0,4.0,1031,24118
1014,11,0,32.0,4.0,944,27962
1015,11,0,16.0,4.0,1061,24676
1016,11,0,32.0,4.0,1030,26970
1017,11,0,16.0,4.0,863,24180
1018,11,0,16.0,4.0,619,25668
1019,11,0,16.0,4.0,715,22692
1020,11,0,16.0,4.0,994,27838
1021,11,0,16.0,4.0,966,26350
1022,11,0,16.0,4.0,944,27776
1023,11,0,16.0,4.0,727,25668
1024,11,0,16.0,4.0,645,26970
1025,11,0,64.0,4.0,854,30380
1026,11,0,64.0,4.0,778,30752
1027,11,0,32.0,4.0,619,29636
1028,11,0,128.0,4.0,726,30938
1029,11,0,64.0,4.0,847,30256
1030,11,0,64.0,4.0,603,27094
1031,11,0,64.0,4.0,623,30938
1032,11,0,64.0,4.0,756,29884
1033,11,0,64.0,4.0,750,28334
1034,11,0,32.0,4.0,660,26412
1035,11,0,128.0,4.0,656,35154
1036,11,0,16.0,4.0,567,25978
1037,11,0,16.0,4.0,819,26722
1038,11,0,64.0,4.0,992,27652
1039,11,0,32.0,4.0,819,26970
1040,11,0,32.0,4.0,970,28768
1041,11,0,64.0,4.0,835,31000
1042,11,0,32.0,4.0,606,23188
1043,11,0,64.0,4.0,873,31434
1044,11,0,64.0,4.0,694,31992
1045,11,0,16.0,4.0,941,25978
1046,11,0,16.0,4.0,713,26598
1047,11,0,64.0,4.0,945,26846
1048,11,0,32.0,4.0,779,27900
1049,11,0,16.0,4.0,1069,22134
1050,11,0,32.0,4.0,829,29760
1051,11,0,16.0,4.0,967,25606
1052,11,0,64.0,4.0,1022,33170
1053,11,0,16.0,4.0,1054,28148
1054,11,0,32.0,4.0,892,31000
1055,11,0,32.0,4.0,886,24056
1056,11,0,16.0,4.0,623,30380
1057,11,0,32.0,4.0,950,25792
1058,11,0,16.0,4.0,911,25916
1059,11,0,32.0,4.0,595,24986
1060,11,0,32.0,4.0,547,24118
1061,11,0,16.0,4.0,699,29636
1062,11,0,16.0,4.0,1000,27652
1063,11,0,16.0,4.0,738,28706
1064,11,0,32.0,4.0,632,27342
1065,11,0,16.0,4.0,894,27032
1066,11,0,16.0,4.0,753,23932
1067,11,0,16.0,4.0,614,22816
1068,11,0,16.0,4.0,939,26350
1069,11,0,16.0,4.0,682,22692
1070,11,0,16.0,4.0,755,24366
1071,11,0,16.0,4.0,541,23188
1072,11,0,16.0,4.0,872,20894
1073,11,0,16.0,4.0,779,20708
1074,11,0,512.0,0.25,602,19220
1075,11,0,16.0,4.0,848,21514
1076,11,0,16.0,4.0,824,20646
1077,11,0,16.0,4.0,834,23622
1078,11,0,16.0,4.0,688,21886
1079,11,0,16.0,4.0,719,26908
1080,5,0,64.0,4.0,475,34534
1081,5,0,64.0,4.0,424,27652
1082,5,0,64.0,4.0,890,29884
1083,5,0,64.0,4.0,554,32488
1084,5,0,32.0,4.0,1021,31248
1085,5,0,32.0,4.0,848,28272
1086,5,0,32.0,4.0,584,31186
1087,11,0,32.0,4.0,556,25854
1088,10,0,256.0,4.0,372,32860
1089,10,0,128.0,4.0,289,30814
1090,10,0,64.0,4.0,431,29636
1091,10,0,64.0,4.0,190,29636
1092,10,0,256.0,4.0,410,33542
1093,10,0,128.0,4.0,396,31806
1094,10,0,128.0,4.0,443,30318
1095,10,0,32.0,4.0,283,26474
1096,10,0,64.0,4.0,720,29388
1097,10,0,32.0,4.0,680,26970
1098,10,0,64.0,4.0,718,30752
1099,10,0,64.0,4.0,535,28768
1100,10,0,128.0,4.0,557,29078
1101,10,0,64.0,4.0,626,30566
1102,10,0,64.0,4.0,455,31434
1103,10,0,16.0,4.0,697,27280
1104,10,0,64.0,4.0,420,32860
1105,10,0,32.0,4.0,663,26288
1106,10,0,32.0,4.0,641,27776
1107,10,0,64.0,4.0,778,28954
1108,10,0,64.0,4.0,628,29822
1109,10,0,128.0,4.0,814,29016
1110,10,0,32.0,4.0,632,28520
1111,10,0,64.0,4.0,751,27714
1112,10,0,32.0,4.0,683,25854
1113,10,0,64.0,4.0,557,29884
1114,10,0,64.0,4.0,729,29946
1115,10,0,32.0,4.0,675,29202
1116,10,0,16.0,4.0,1027,26970
1117,10,0,64.0,4.0,595,29140
1118,10,0,16.0,4.0,670,26598
1119,10,0,32.0,4.0,1014,27404
1120,10,0,32.0,4.0,1039,29698
1121,10,0,16.0,4.0,672,27404
1122,10,0,16.0,4.0,556,28458
1123,10,0,16.0,4.0,1001,27590
1124,10,0,16.0,4.0,826,27652
1125,10,0,32.0,4.0,592,29512
1126,10,0,16.0,4.0,960,27280
1127,10,0,32.0,4.0,894,24056
1128,10,0,32.0,4.0,727,26722
1129,10,0,16.0,4.0,1083,26784
1130,10,0,32.0,4.0,904,28334
1131,10,0,16.0,4.0,700,24676
1132,10,0,32.0,4.0,847,23870
1133,10,0,16.0,4.0,545,23994
1134,10,0,16.0,4.0,829,28768
1135,10,0,32.0,4.0,668,25668
1136,10,0,32.0,4.0,805,27900
1137,10,0,32.0,4.0,1083,27838
1138,10,0,32.0,4.0,1090,25730
1139,10,0,32.0,4.0,840,27218
1140,11,0,64.0,4.0,711,33604
1141,11,0,32.0,4.0,652,32426
1142,11,0,16.0,4.0,889,31992
1143,11,0,16.0,4.0,976,30008
1144,11,0,16.0,4.0,900,25110
1145,11,0,32.0,4.0,806,27838
1146,11,0,32.0,4.0,634,25916
1147,11,0,16.0,4.0,664,26598
1148,11,0,16.0,4.0,678,31372
1149,11,0,16.0,4.0,601,28582
1150,11,0,16.0,4.0,930,27590
1151,11,0,16.0,4.0,591,31124
1152,11,0,16.0,4.0,939,27404
1153,11,0,32.0,4.0,621,27218
1154,11,0,32.0,4.0,855,27342
1155,11,0,64.0,4.0,687,29450
1156,11,0,128.0,4.0,682,28892
1157,11,0,64.0,4.0,384,33542
1158,11,0,32.0,4.0,537,29760
1159,11,0,32.0,4.0,708,25172
1160,11,0,64.0,4.0,426,31496
1161,11,0,128.0,4.0,561,28892
1162,11,0,64.0,4.0,859,28892
1163,11,0,128.0,4.0,634,31558
1164,11,0,32.0,4.0,669,27218
1165,11,0,64.0,4.0,880,30442
1166,11,0,64.0,4.0,774,29636
1167,11,0,32.0,4.0,728,28644
1168,11,0,16.0,4.0,744,24800
1169,11,0,64.0,4.0,562,29202
1170,11,0,32.0,4.0,682,27900
1171,11,0,32.0,4.0,948,28272
1172,11,0,32.0,4.0,714,28148
1173,11,0,32.0,4.0,1031,26350
1174,11,0,16.0,4.0,828,28210
1175,11,0,32.0,4.0,748,27466
1176,11,0,16.0,4.0,738,28272
1177,11,0,32.0,4.0,692,25854
1178,11,0,32.0,4.0,1001,29388
1179,11,0,16.0,4.0,703,27838
1180,11,0,16.0,4.0,597,28520
1181,11,0,16.0,4.0,699,25420
1182,11,0,32.0,4.0,790,23870
1183,11,0,32.0,4.0,909,30256
1184,11,0,16.0,4.0,559,25606
1185,11,0,16.0,4.0,565,29326
1186,11,0,16.0,4.0,921,28396
1187,11,0,16.0,4.0,719,25482
1188,11,0,32.0,4.0,574,29140
1189,11,0,16.0,4.0,690,28892
1190,11,0,32.0,4.0,895,27280
1191,11,0,32.0,4.0,857,26350
1192,11,0,32.0,4.0,700,24428
1193,11,0,32.0,4.0,863,29822
1194,11,0,16.0,4.0,916,25668
1195,11,0,32.0,4.0,892,26164
1196,11,0,32.0,4.0,714,30256
1197,11,0,16.0,4.0,945,30504
1198,11,0,32.0,4.0,795,30876
1199,11,0,16.0,4.0,598,25792
1200,11,0,32.0,4.0,604,30566
1201,11,0,16.0,4.0,1092,25792
1202,11,0,32.0,4.0,874,25048
1203,11,0,16.0,4.0,602,26226
1204,11,0,32.0,4.0,986,25420
1205,11,0,16.0,4.0,823,28334
1206,11,0,32.0,4.0,995,23560
1207,11,0,32.0,4.0,1044,26350
1208,11,0,32.0,4.0,1066,25668
1209,11,0,16.0,4.0,942,31310
1210,11,0,32.0,4.0,1002,27590
1211,11,0,16.0,4.0,806,27652
1212,11,0,16.0,4.0,703,27652
1213,11,0,32.0,4.0,973,27714
1214,11,0,16.0,4.0,761,28954
1215,11,0,16.0,4.0,757,27156
1216,11,0,16.0,4.0,928,26226
1217,11,0,16.0,4.0,1057,29512
1218,11,0,32.0,4.0,773,26040
1219,11,0,32.0,4.0,640,25792
1220,11,0,32.0,4.0,1028,29326
1221,11,0,16.0,4.0,754,25916
1222,11,0,16.0,4.0,697,27280
1223,11,0,16.0,4.0,1047,29202
1224,11,0,16.0,4.0,977,24552
1225,11,0,16.0,4.0,1081,29760
1226,11,0,16.0,4.0,1090,26908
1227,11,0,16.0,4.0,1044,24552
1228,11,0,16.0,4.0,838,24366
1229,11,0,32.0,4.0,768,26226
1230,11,0,16.0,4.0,608,28334
1231,11,0,16.0,4.0,641,22196
1232,11,0,16.0,4.0,613,22196
1233,11,0,32.0,4.0,620,25482
1234,11,0,32.0,4.0,575,28582
1235,11,0,32.0,4.0,770,25172
1236,11,0,32.0,4.0,996,27094
1237,11,0,32.0,4.0,683,26226
1238,11,0,32.0,4.0,579,28706
1239,11,0,16.0,4.0,959,22754
1240,11,0,32.0,4.0,555,27900
1241,11,0,16.0,4.0,683,29388
1242,11,0,16.0,4.0,1018,24924
1243,11,0,32.0,4.0,814,27094
1244,11,0,16.0,4.0,770,26102
1245,11,0,16.0,4.0,920,25854
1246,11,0,32.0,4.0,686,23312
1247,11,0,16.0,4.0,845,22568
1248,11,0,16.0,4.0,833,23684
1249,11,0,32.0,4.0,1072,27280
1250,11,0,16.0,4.0,836,26288
1251,11,0,32.0,4.0,848,26474
1252,11,0,32.0,4.0,778,23064
1253,11,0,16.0,4.0,947,21390
1254,11,0,16.0,4.0,1070,25048
1255,11,0,128.0,4.0,515,33604
1256,11,0,64.0,4.0,359,31124
1257,11,0,128.0,4.0,473,31558
1258,11,0,128.0,4.0,210,30256
1259,11,0,32.0,4.0,476,27466
1260,11,0,64.0,4.0,381,27652
1261,11,0,128.0,4.0,689,31000
1262,11,0,512.0,4.0,434,36456
1263,11,0,64.0,4.0,516,29388
1264,11,0,32.0,4.0,499,26102
1265,11,0,32.0,4.0,295,26288
1266,11,0,32.0,4.0,399,27466
1267,11,0,32.0,4.0,456,29016
1268,11,0,32.0,4.0,442,29202
1269,11,0,16.0,4.0,389,24800
1270,11,0,128.0,4.0,365,32798
1271,11,0,32.0,4.0,541,30504
1272,11,0,256.0,4.0,365,37820
1273,11,0,128.0,4.0,441,30256
1274,11,0,256.0,4.0,702,34038
1275,11,0,128.0,4.0,448,30380
1276,11,0,32.0,4.0,651,28644
1277,11,0,64.0,4.0,708,32426
1278,11,0,128.0,4.0,654,28086
1279,11,0,64.0,4.0,575,29264
1280,11,0,64.0,4.0,387,30070
1281,11,0,128.0,4.0,496,29822
1282,11,0,128.0,4.0,399,30628
1283,11,0,16.0,4.0,453,24986
1284,11,0,32.0,4.0,563,24738
1285,11,0,32.0,4.0,530,27342
1286,11,0,16.0,4.0,505,25358
1287,11,0,256.0,4.0,658,34224
1288,11,0,64.0,4.0,700,29140
1289,11,0,64.0,4.0,371,29078
1290,11,0,32.0,4.0,457,28644
1291,11,0,32.0,4.0,624,26536
1292,11,0,32.0,4.0,617,27962
1293,11,0,16.0,4.0,653,27900
1294,11,0,64.0,4.0,706,29574
1295,11,0,64.0,4.0,537,30814
1296,11,0,32.0,4.0,522,30256
1297,11,0,32.0,4.0,667,28582
1298,11,0,64.0,4.0,862,27776
1299,11,0,128.0,4.0,568,30070
1300,11,0,256.0,4.0,624,28954
1301,11,0,128.0,4.0,839,31806
1302,11,0,64.0,4.0,762,26412
1303,11,0,64.0,4.0,816,27838
1304,11,0,16.0,4.0,699,27342
1305,11,0,32.0,4.0,821,28768
1306,11,0,16.0,4.0,773,30070
1307,11,0,32.0,4.0,859,29822
1308,11,0,16.0,4.0,599,28892
1309,11,0,64.0,4.0,778,31310
1310,11,0,64.0,4.0,788,27652
1311,11,0,16.0,4.0,1069,27466
1312,11,0,32.0,4.0,690,28086
1313,11,0,16.0,4.0,809,26102
1314,11,0,16.0,4.0,570,27156
1315,11,0,16.0,4.0,846,27032
1316,11,0,16.0,4.0,896,25668
1317,11,0,32.0,4.0,689,25668
1318,11,0,128.0,4.0,691,27280
1319,11,0,32.0,4.0,808,25296
1320,11,0,64.0,4.0,745,27280
1321,11,0,16.0,4.0,786,25978
1322,11,0,16.0,4.0,1059,29078
1323,11,0,128.0,4.0,1029,28706
1324,11,0,256.0,4.0,848,35898
1325,11,0,64.0,4.0,1082,28954
1326,11,0,16.0,4.0,892,25854
1327,11,0,32.0,4.0,613,30566
1328,11,0,32.0,4.0,707,30070
1329,11,0,32.0,4.0,728,28458
1330,11,0,16.0,4.0,1049,30194
1331,11,0,32.0,4.0,1044,29512
1332,11,0,16.0,4.0,1038,25358
1333,11,0,64.0,4.0,686,30876
1334,11,0,16.0,4.0,669,27156
1335,11,0,16.0,4.0,702,28892
1336,11,0,32.0,4.0,926,22878
1337,11,0,32.0,4.0,1009,25482
1338,11,0,16.0,4.0,593,25854
1339,11,0,64.0,4.0,750,26536
1340,11,0,32.0,4.0,551,27404
1341,11,0,16.0,4.0,1007,30628
1342,11,0,16.0,4.0,879,28334
1343,11,0,32.0,4.0,540,30194
1344,11,0,32.0,4.0,975,28396
1345,11,0,16.0,4.0,631,26970
1346,11,0,32.0,4.0,1037,28024
1347,11,0,32.0,4.0,794,28396
1348,11,0,32.0,4.0,1010,25730
1349,11,0,16.0,4.0,624,25544
1350,11,0,16.0,4.0,1005,29946
1351,11,0,32.0,4.0,918,24366
1352,11,0,16.0,4.0,673,24862
1353,11,0,16.0,4.0,679,27652
1354,11,0,16.0,4.0,609,26660
1355,11,0,64.0,4.0,805,31558
1356,11,0,16.0,4.0,870,29264
1357,11,0,32.0,4.0,761,24986
1358,11,0,16.0,4.0,700,28396
1359,11,0,16.0,4.0,962,25358
1360,11,0,16.0,4.0,691,24862
1361,11,0,16.0,4.0,964,21700
1362,11,0,16.0,4.0,699,23126
1363,11,0,32.0,4.0,814,27218
1364,11,0,64.0,4.0,708,31558
1365,11,0,32.0,4.0,801,27838
1366,11,0,32.0,4.0,652,28148
1367,11,0,32.0,4.0,1016,26784
1368,11,0,32.0,4.0,1003,24614
1369,11,0,16.0,4.0,644,23126
1370,11,0,16.0,4.0,1030,29760
1371,11,0,16.0,4.0,878,27032
1372,11,0,16.0,4.0,998,26846
1373,11,0,16.0,4.0,736,21948
1374,11,0,16.0,4.0,622,26660
1375,11,0,32.0,4.0,909,27342
1376,11,0,16.0,4.0,553,25916
1377,11,0,16.0,4.0,561,23994
1378,11,0,32.0,4.0,620,30318
1379,11,0,32.0,4.0,1005,27032
1380,11,0,16.0,4.0,845,24118
1381,11,0,32.0,4.0,591,28272
1382,11,0,16.0,4.0,682,31310
1383,11,0,16.0,4.0,698,22010
1384,11,0,16.0,4.0,550,27466
1385,11,0,16.0,4.0,800,25792
1386,11,0,16.0,4.0,722,30132
1387,11,0,16.0,4.0,638,19530
1388,11,0,256.0,0.25,575,18724
1389,11,0,32.0,4.0,654,26350
1390,11,0,16.0,4.0,724,21514
1391,11,0,32.0,4.0,790,22196
1392,11,0,32.0,4.0,807,24242
1393,11,0,16.0,4.0,905,24614
1394,11,0,16.0,4.0,634,20522
1395,11,0,16.0,4.0,922,25668
1396,11,0,32.0,4.0,1015,27032
1397,11,0,32.0,4.0,625,24986
1398,11,0,16.0,4.0,783,22940
1399,11,0,16.0,4.0,600,24428
1400,11,0,512.0,0.25,783,20026
1401,11,0,16.0,4.0,1016,24490
1402,11,0,32.0,4.0,894,22940
1403,11,0,16.0,4.0,887,27032
1404,11,0,16.0,4.0,742,24924
1405,11,0,16.0,4.0,749,23684
1406,11,0,32.0,4.0,949,28458
1407,11,0,32.0,4.0,938,29450
1408,11,0,16.0,4.0,927,23436
1409,11,0,32.0,4.0,632,31310
1410,11,0,16.0,4.0,839,24366
1411,11,0,32.0,4.0,767,27032
1412,11,0,16.0,4.0,804,24304
1413,11,0,16.0,4.0,600,21452
1414,11,0,32.0,4.0,894,26288
1415,11,0,16.0,4.0,1019,22630
1416,11,0,16.0,4.0,976,20460
1417,11,0,16.0,4.0,1030,25234
1418,11,0,16.0,4.0,920,27776
1419,11,0,16.0,4.0,1003,28086
1420,11,0,16.0,4.0,1089,26288
1421,11,0,16.0,4.0,724,21514
1422,11,0,16.0,4.0,708,20026
1423,11,0,16.0,4.0,840,22196
1424,11,0,16.0,4.0,688,27838
1425,11,0,16.0,4.0,689,28458
1426,11,0,512.0,0.25,992,19716
1427,11,0,512.0,0.25,760,18786
1428,11,0,16.0,4.0,913,26288
1429,11,0,16.0,4.0,686,26598
1430,11,0,16.0,4.0,608,22940
1431,11,0,16.0,4.0,665,21824
1432,11,0,16.0,4.0,874,19716
1433,11,0,16.0,4.0,599,20894
1434,11,0,16.0,4.0,840,22878
1435,11,0,16.0,4.0,835,20708
1436,11,0,0.01,0.25,778,19158
1437,11,0,256.0,0.25,863,25544
1438,11,0,256.0,0.25,849,24800
1439,11,0,16.0,4.0,830,21576
1440,11,0,16.0,4.0,573,27528
1441,11,0,16.0,4.0,1034,20708
1442,11,0,16.0,4.0,760,28458
1443,11,0,16.0,4.0,1077,26908
1444,11,0,16.0,4.0,607,28024
1445,11,0,32.0,4.0,541,26908
1446,11,0,16.0,4.0,779,26660
1447,11,0,16.0,4.0,885,28148
1448,11,0,32.0,4.0,953,26412
1449,11,0,16.0,4.0,1013,27094
1450,11,0,16.0,4.0,792,26660
1451,11,0,32.0,4.0,806,26412
1452,11,0,32.0,4.0,985,26040
1453,11,0,32.0,4.0,684,25792
1454,11,0,32.0,4.0,668,24304
1455,11,0,32.0,4.0,698,23808
1456,11,0,32.0,4.0,799,25482
1457,11,0,32.0,4.0,834,25854
1458,11,0,16.0,4.0,662,24552
1459,11,0,32.0,4.0,607,24800
1460,11,0,16.0,4.0,698,22382
1461,11,0,16.0,4.0,817,22878
1462,11,0,16.0,4.0,566,23932
1463,11,0,16.0,4.0,1062,24800
1464,11,0,16.0,4.0,1088,27156
1465,11,0,512.0,0.25,677,17856
1466,11,0,512.0,0.25,912,17608
1467,11,0,512.0,0.25,924,16926
1468,11,0,1024.0,4.0,595,18414
1469,11,0,16.0,4.0,1031,24304
1470,11,0,16.0,4.0,806,23746
1471,11,0,16.0,4.0,799,23870
1472,11,0,16.0,4.0,1091,26846
1473,11,0,16.0,4.0,1001,20956
1474,11,0,512.0,0.25,577,19344
1475,11,0,16.0,4.0,821,22506
1476,11,0,16.0,4.0,931,24366
1477,11,0,32.0,4.0,668,29636
1478,11,0,64.0,4.0,595,30318
1479,11,0,32.0,4.0,720,28024
1480,11,0,64.0,4.0,765,30876
1481,11,0,64.0,4.0,778,28458
1482,11,0,32.0,4.0,792,29388
1483,11,0,32.0,4.0,540,26350
1484,11,0,64.0,4.0,682,29388
1485,11,0,32.0,4.0,794,27156
1486,11,0,64.0,4.0,496,27404
1487,11,0,64.0,4.0,502,29574
1488,11,0,64.0,4.0,464,28148
1489,11,0,128.0,4.0,716,29884
1490,11,0,512.0,4.0,660,32054
1491,11,0,64.0,4.0,436,29016
1492,11,0,64.0,4.0,628,27590
1493,11,0,64.0,4.0,509,26908
1494,11,0,64.0,4.0,554,28768
1495,11,0,64.0,4.0,434,28582
1496,11,0,16.0,4.0,543,27342
1497,11,0,32.0,4.0,423,27156
1498,11,0,32.0,4.0,480,26784
1499,11,0,128.0,4.0,725,30008
1500,11,0,32.0,4.0,617,26536
1501,11,0,16.0,4.0,769,25048
1502,11,0,16.0,4.0,551,24738
1503,11,0,32.0,4.0,619,26474
1504,11,0,32.0,4.0,763,27342
1505,11,0,64.0,4.0,650,27776
1506,11,0,64.0,4.0,802,30938
1507,11,0,16.0,4.0,646,29450
1508,11,0,64.0,4.0,737,29202
1509,11,0,16.0,4.0,790,28272
1510,11,0,16.0,4.0,753,29202
1511,11,0,64.0,4.0,738,31124
1512,11,0,16.0,4.0,868,26412
1513,11,0,16.0,4.0,878,23002
1514,11,0,32.0,4.0,803,22754
1515,11,0,32.0,4.0,752,21948
1516,11,0,64.0,4.0,628,28954
1517,11,0,32.0,4.0,789,30070
1518,11,0,32.0,4.0,841,26660
1519,11,0,16.0,4.0,963,28954
1520,11,0,32.0,4.0,833,30442
1521,11,0,16.0,4.0,930,22630
1522,11,0,16.0,4.0,583,25606
1523,11,0,32.0,4.0,588,24614
1524,11,0,32.0,4.0,723,28830
1525,11,0,32.0,4.0,585,27528
1526,11,0,64.0,4.0,1060,29450
1527,11,0,64.0,4.0,830,27590
1528,11,0,32.0,4.0,569,25234
1529,11,0,128.0,4.0,796,30008
1530,11,0,64.0,4.0,747,30256
1531,11,0,16.0,4.0,800,27466
